Secondary_School_Name,LSOA_CODE,Pupil_count
Hayes School,E01000679,"5"
Hayes School,E01000831,"5"
Hayes School,E01000708,"4"
Hayes School,E01001133,"4"
Hayes School,E01000654,"3"
Hayes School,E01000671,"3"
Hayes School,E01000673,"3"
Hayes School,E01000674,"3"
Hayes School,E01000676,"3"
Hayes School,E01000678,"3"
Hayes School,E01000741,"3"
Hayes School,E01000773,"3"
Hayes School,E01000829,"3"
Hayes School,E01001130,"3"
Hayes School,E01001135,"3"
Hayes School,E01001146,"3"
Claremont High School,E01033463,"97"
Claremont High School,E01000484,"58"
Claremont High School,E01000485,"38"
Claremont High School,E01000486,"34"
Claremont High School,E01002171,"32"
Claremont High School,E01002166,"32"
Claremont High School,E01000539,"32"
Claremont High School,E01000536,"31"
Claremont High School,E01000538,"30"
Claremont High School,E01000572,"29"
Claremont High School,E01000543,"28"
Claremont High School,E01000569,"28"
Claremont High School,E01000540,"27"
Claremont High School,E01000541,"27"
Claremont High School,E01000574,"26"
Claremont High School,E01002165,"20"
Claremont High School,E01002167,"19"
Claremont High School,E01000487,"19"
Claremont High School,E01000568,"17"
Claremont High School,E01000517,"17"
Claremont High School,E01000480,"17"
Claremont High School,E01000566,"16"
Claremont High School,E01000515,"16"
Claremont High School,E01002169,"15"
Claremont High School,E01000573,"14"
Claremont High School,E01002175,"13"
Claremont High School,E01000571,"12"
Claremont High School,E01000576,"12"
Claremont High School,E01000577,"12"
Claremont High School,E01000591,"12"
Claremont High School,E01000594,"12"
Claremont High School,E01000593,"11"
Claremont High School,E01000575,"10"
Claremont High School,E01002174,"10"
Claremont High School,E01000514,"10"
Claremont High School,E01000519,"10"
Claremont High School,E01000513,"9"
Claremont High School,E01000516,"9"
Claremont High School,E01000563,"9"
Claremont High School,E01000565,"9"
Claremont High School,E01000589,"9"
Claremont High School,E01000479,"8"
Claremont High School,E01000607,"8"
Claremont High School,E01000562,"7"
Claremont High School,E01000567,"7"
Claremont High School,E01000623,"6"
Claremont High School,E01002173,"6"
Claremont High School,E01000627,"6"
Claremont High School,E01000606,"6"
Claremont High School,E01000604,"6"
Claremont High School,E01000578,"6"
Claremont High School,E01002131,"5"
Claremont High School,E01000635,"5"
Claremont High School,E01000634,"5"
Claremont High School,E01000618,"5"
Claremont High School,E01000610,"5"
Claremont High School,E01000609,"5"
Claremont High School,E01000608,"5"
Claremont High School,E01000590,"5"
Claremont High School,E01000570,"5"
Claremont High School,E01000518,"5"
Claremont High School,E01000474,"4"
Claremont High School,E01000482,"4"
Claremont High School,E01000510,"4"
Claremont High School,E01000520,"4"
Claremont High School,E01000564,"4"
Claremont High School,E01000602,"4"
Claremont High School,E01000611,"4"
Claremont High School,E01000613,"4"
Claremont High School,E01000621,"4"
Claremont High School,E01000625,"4"
Claremont High School,E01002126,"4"
Claremont High School,E01002176,"4"
Claremont High School,E01002177,"4"
Claremont High School,E01002200,"4"
Claremont High School,E01002213,"4"
Claremont High School,E01000472,"3"
Claremont High School,E01000481,"3"
Claremont High School,E01000507,"3"
Claremont High School,E01000512,"3"
Claremont High School,E01000521,"3"
Claremont High School,E01000526,"3"
Claremont High School,E01000558,"3"
Claremont High School,E01000587,"3"
Claremont High School,E01000588,"3"
Claremont High School,E01000595,"3"
Claremont High School,E01000605,"3"
Claremont High School,E01000615,"3"
Claremont High School,E01000619,"3"
Claremont High School,E01000626,"3"
Claremont High School,E01000629,"3"
Claremont High School,E01000638,"3"
Claremont High School,E01002170,"3"
Claremont High School,E01002179,"3"
Claremont High School,E01002198,"3"
Claremont High School,E01002201,"3"
Claremont High School,E01002202,"3"
Claremont High School,E01002203,"3"
East Barnet School,E01000173,"83"
East Barnet School,E01000171,"58"
East Barnet School,E01000170,"52"
East Barnet School,E01000174,"52"
East Barnet School,E01000172,"50"
East Barnet School,E01000175,"43"
East Barnet School,E01000168,"40"
East Barnet School,E01000118,"37"
East Barnet School,E01000166,"36"
East Barnet School,E01000169,"35"
East Barnet School,E01000117,"33"
East Barnet School,E01000167,"29"
East Barnet School,E01000116,"28"
East Barnet School,E01000274,"28"
East Barnet School,E01000268,"24"
East Barnet School,E01000251,"24"
East Barnet School,E01000288,"22"
East Barnet School,E01000267,"21"
East Barnet School,E01000121,"21"
East Barnet School,E01001415,"20"
East Barnet School,E01000270,"20"
East Barnet School,E01000247,"18"
East Barnet School,E01000252,"17"
East Barnet School,E01000250,"15"
East Barnet School,E01000246,"14"
East Barnet School,E01001420,"14"
East Barnet School,E01001418,"12"
East Barnet School,E01000269,"11"
East Barnet School,E01000271,"11"
East Barnet School,E01000293,"9"
East Barnet School,E01000291,"9"
East Barnet School,E01000289,"9"
East Barnet School,E01001525,"7"
East Barnet School,E01000248,"6"
East Barnet School,E01001421,"6"
East Barnet School,E01000123,"5"
East Barnet School,E01000266,"5"
East Barnet School,E01000286,"4"
East Barnet School,E01023571,"3"
East Barnet School,E01001473,"3"
East Barnet School,E01001471,"3"
East Barnet School,E01001419,"3"
East Barnet School,E01000292,"3"
East Barnet School,E01000281,"3"
East Barnet School,E01000280,"3"
East Barnet School,E01000265,"3"
East Barnet School,E01000119,"3"
East Barnet School,E01000115,"3"
Brampton Manor Academy,E01003539,"103"
Brampton Manor Academy,E01003495,"88"
Brampton Manor Academy,E01003541,"87"
Brampton Manor Academy,E01003494,"67"
Brampton Manor Academy,E01003492,"64"
Brampton Manor Academy,E01003537,"63"
Brampton Manor Academy,E01003493,"59"
Brampton Manor Academy,E01003603,"54"
Brampton Manor Academy,E01003605,"46"
Brampton Manor Academy,E01003540,"44"
Brampton Manor Academy,E01003527,"38"
Brampton Manor Academy,E01003538,"37"
Brampton Manor Academy,E01003601,"35"
Brampton Manor Academy,E01003608,"34"
Brampton Manor Academy,E01003488,"31"
Brampton Manor Academy,E01003516,"31"
Brampton Manor Academy,E01003604,"25"
Brampton Manor Academy,E01003606,"20"
Brampton Manor Academy,E01033585,"17"
Brampton Manor Academy,E01003489,"17"
Brampton Manor Academy,E01003525,"17"
Brampton Manor Academy,E01003542,"17"
Brampton Manor Academy,E01003602,"14"
Brampton Manor Academy,E01003536,"14"
Brampton Manor Academy,E01003499,"12"
Brampton Manor Academy,E01003519,"12"
Brampton Manor Academy,E01003607,"12"
Brampton Manor Academy,E01003507,"11"
Brampton Manor Academy,E01003482,"9"
Brampton Manor Academy,E01003526,"9"
Brampton Manor Academy,E01003560,"9"
Brampton Manor Academy,E01003508,"8"
Brampton Manor Academy,E01003512,"8"
Brampton Manor Academy,E01003515,"8"
Brampton Manor Academy,E01003587,"8"
Brampton Manor Academy,E01033583,"8"
Brampton Manor Academy,E01033584,"8"
Brampton Manor Academy,E01003522,"7"
Brampton Manor Academy,E01003498,"7"
Brampton Manor Academy,E01003491,"7"
Brampton Manor Academy,E01003485,"7"
Brampton Manor Academy,E01003483,"7"
Brampton Manor Academy,E01003634,"6"
Brampton Manor Academy,E01003631,"6"
Brampton Manor Academy,E01003577,"6"
Brampton Manor Academy,E01003521,"6"
Brampton Manor Academy,E01003517,"6"
Brampton Manor Academy,E01003500,"6"
Brampton Manor Academy,E01003490,"6"
Brampton Manor Academy,E01003609,"5"
Brampton Manor Academy,E01003599,"5"
Brampton Manor Academy,E01003566,"5"
Brampton Manor Academy,E01003563,"5"
Brampton Manor Academy,E01003535,"5"
Brampton Manor Academy,E01003497,"5"
Brampton Manor Academy,E01003486,"5"
Brampton Manor Academy,E01003481,"5"
Brampton Manor Academy,E01003480,"5"
Brampton Manor Academy,E01033586,"4"
Brampton Manor Academy,E01003630,"4"
Brampton Manor Academy,E01003595,"4"
Brampton Manor Academy,E01003593,"4"
Brampton Manor Academy,E01003592,"4"
Brampton Manor Academy,E01003568,"4"
Brampton Manor Academy,E01003567,"4"
Brampton Manor Academy,E01003564,"4"
Brampton Manor Academy,E01003561,"4"
Brampton Manor Academy,E01003532,"4"
Brampton Manor Academy,E01003523,"4"
Brampton Manor Academy,E01003514,"4"
Brampton Manor Academy,E01003511,"4"
Brampton Manor Academy,E01003506,"4"
Brampton Manor Academy,E01003503,"4"
Brampton Manor Academy,E01003501,"4"
Brampton Manor Academy,E01003484,"4"
Brampton Manor Academy,E01003479,"4"
Brampton Manor Academy,E01000092,"4"
Brampton Manor Academy,E01000069,"4"
Brampton Manor Academy,E01033581,"3"
Brampton Manor Academy,E01003636,"3"
Brampton Manor Academy,E01003623,"3"
Brampton Manor Academy,E01003621,"3"
Brampton Manor Academy,E01003618,"3"
Brampton Manor Academy,E01003598,"3"
Brampton Manor Academy,E01003594,"3"
Brampton Manor Academy,E01003578,"3"
Brampton Manor Academy,E01003531,"3"
Brampton Manor Academy,E01003518,"3"
Brampton Manor Academy,E01003513,"3"
Brampton Manor Academy,E01003509,"3"
Bullers Wood School,E01000648,"39"
Bullers Wood School,E01000647,"36"
Bullers Wood School,E01000671,"33"
Bullers Wood School,E01000823,"32"
Bullers Wood School,E01000679,"32"
Bullers Wood School,E01000678,"32"
Bullers Wood School,E01000652,"30"
Bullers Wood School,E01000818,"29"
Bullers Wood School,E01000690,"28"
Bullers Wood School,E01000785,"26"
Bullers Wood School,E01000784,"24"
Bullers Wood School,E01000783,"22"
Bullers Wood School,E01000669,"22"
Bullers Wood School,E01000649,"21"
Bullers Wood School,E01000653,"20"
Bullers Wood School,E01000675,"20"
Bullers Wood School,E01000824,"19"
Bullers Wood School,E01000646,"19"
Bullers Wood School,E01000692,"18"
Bullers Wood School,E01000651,"17"
Bullers Wood School,E01000668,"17"
Bullers Wood School,E01000691,"17"
Bullers Wood School,E01000694,"17"
Bullers Wood School,E01000820,"17"
Bullers Wood School,E01000645,"16"
Bullers Wood School,E01000819,"16"
Bullers Wood School,E01000650,"15"
Bullers Wood School,E01000662,"15"
Bullers Wood School,E01000697,"15"
Bullers Wood School,E01000825,"15"
Bullers Wood School,E01001602,"14"
Bullers Wood School,E01000695,"14"
Bullers Wood School,E01000829,"13"
Bullers Wood School,E01000807,"13"
Bullers Wood School,E01000782,"13"
Bullers Wood School,E01000661,"13"
Bullers Wood School,E01000816,"12"
Bullers Wood School,E01000822,"12"
Bullers Wood School,E01003267,"11"
Bullers Wood School,E01000781,"11"
Bullers Wood School,E01001603,"10"
Bullers Wood School,E01000670,"10"
Bullers Wood School,E01001596,"9"
Bullers Wood School,E01003266,"9"
Bullers Wood School,E01000677,"9"
Bullers Wood School,E01000673,"8"
Bullers Wood School,E01000689,"8"
Bullers Wood School,E01000780,"8"
Bullers Wood School,E01000809,"8"
Bullers Wood School,E01001599,"8"
Bullers Wood School,E01032563,"8"
Bullers Wood School,E01000663,"7"
Bullers Wood School,E01032562,"7"
Bullers Wood School,E01000696,"7"
Bullers Wood School,E01000676,"7"
Bullers Wood School,E01000693,"6"
Bullers Wood School,E01000672,"6"
Bullers Wood School,E01003235,"6"
Bullers Wood School,E01000815,"5"
Bullers Wood School,E01003264,"4"
Bullers Wood School,E01003237,"4"
Bullers Wood School,E01001601,"4"
Bullers Wood School,E01000789,"4"
Bullers Wood School,E01000735,"4"
Bullers Wood School,E01000674,"4"
Bullers Wood School,E01000664,"4"
Bullers Wood School,E01003265,"3"
Bullers Wood School,E01003263,"3"
Bullers Wood School,E01001598,"3"
Bullers Wood School,E01000831,"3"
Bullers Wood School,E01000779,"3"
Bullers Wood School,E01000768,"3"
Bullers Wood School,E01000728,"3"
Bullers Wood School,E01000722,"3"
Queensmead School,E01032577,"83"
Queensmead School,E01002498,"55"
Queensmead School,E01001317,"52"
Queensmead School,E01002416,"50"
Queensmead School,E01002496,"50"
Queensmead School,E01002497,"46"
Queensmead School,E01002421,"43"
Queensmead School,E01001320,"42"
Queensmead School,E01002224,"38"
Queensmead School,E01002223,"38"
Queensmead School,E01002214,"37"
Queensmead School,E01002215,"33"
Queensmead School,E01001316,"33"
Queensmead School,E01001318,"32"
Queensmead School,E01001321,"32"
Queensmead School,E01002220,"30"
Queensmead School,E01001322,"29"
Queensmead School,E01001310,"29"
Queensmead School,E01002499,"28"
Queensmead School,E01002207,"25"
Queensmead School,E01002418,"25"
Queensmead School,E01002495,"25"
Queensmead School,E01002222,"21"
Queensmead School,E01001315,"21"
Queensmead School,E01032576,"18"
Queensmead School,E01002415,"17"
Queensmead School,E01002419,"16"
Queensmead School,E01002212,"15"
Queensmead School,E01001319,"15"
Queensmead School,E01002216,"14"
Queensmead School,E01001309,"13"
Queensmead School,E01002211,"11"
Queensmead School,E01002420,"10"
Queensmead School,E01001327,"10"
Queensmead School,E01001311,"9"
Queensmead School,E01002466,"8"
Queensmead School,E01001326,"8"
Queensmead School,E01001323,"8"
Queensmead School,E01002210,"7"
Queensmead School,E01002218,"7"
Queensmead School,E01001270,"6"
Queensmead School,E01002471,"5"
Queensmead School,E01002468,"5"
Queensmead School,E01001271,"5"
Queensmead School,E01001330,"4"
Queensmead School,E01002221,"4"
Queensmead School,E01002465,"4"
Queensmead School,E01001257,"3"
Queensmead School,E01002204,"3"
Queensmead School,E01002469,"3"
Welling School,E01000450,"60"
Welling School,E01000451,"45"
Welling School,E01032566,"42"
Welling School,E01000401,"35"
Welling School,E01000454,"32"
Welling School,E01000455,"31"
Welling School,E01000453,"29"
Welling School,E01000452,"26"
Welling School,E01000398,"26"
Welling School,E01000456,"25"
Welling School,E01000392,"25"
Welling School,E01001669,"24"
Welling School,E01000414,"20"
Welling School,E01000420,"18"
Welling School,E01000400,"16"
Welling School,E01000333,"16"
Welling School,E01032567,"15"
Welling School,E01000388,"13"
Welling School,E01000396,"13"
Welling School,E01000436,"13"
Welling School,E01001678,"13"
Welling School,E01000418,"12"
Welling School,E01000357,"12"
Welling School,E01000334,"12"
Welling School,E01000356,"11"
Welling School,E01000393,"11"
Welling School,E01000395,"11"
Welling School,E01000399,"11"
Welling School,E01000415,"11"
Welling School,E01001579,"10"
Welling School,E01000412,"10"
Welling School,E01000402,"10"
Welling School,E01000359,"10"
Welling School,E01001683,"9"
Welling School,E01001675,"9"
Welling School,E01001674,"9"
Welling School,E01001574,"9"
Welling School,E01001572,"9"
Welling School,E01000469,"9"
Welling School,E01000468,"9"
Welling School,E01000442,"9"
Welling School,E01000354,"9"
Welling School,E01000337,"9"
Welling School,E01001676,"8"
Welling School,E01001637,"8"
Welling School,E01001635,"8"
Welling School,E01000421,"8"
Welling School,E01000416,"8"
Welling School,E01000332,"7"
Welling School,E01000419,"7"
Welling School,E01001578,"7"
Welling School,E01001629,"7"
Welling School,E01001634,"7"
Welling School,E01033743,"7"
Welling School,E01000331,"6"
Welling School,E01000338,"6"
Welling School,E01000389,"6"
Welling School,E01000391,"6"
Welling School,E01000409,"6"
Welling School,E01001671,"6"
Welling School,E01001685,"6"
Welling School,E01001688,"6"
Welling School,E01001692,"6"
Welling School,E01001693,"6"
Welling School,E01001694,"6"
Welling School,E01001700,"6"
Welling School,E01001636,"6"
Welling School,E01033745,"5"
Welling School,E01033741,"5"
Welling School,E01033734,"5"
Welling School,E01001703,"5"
Welling School,E01001684,"5"
Welling School,E01001682,"5"
Welling School,E01001576,"5"
Welling School,E01000467,"5"
Welling School,E01000441,"5"
Welling School,E01000410,"5"
Welling School,E01000366,"5"
Welling School,E01000341,"5"
Welling School,E01033744,"4"
Welling School,E01033740,"4"
Welling School,E01001697,"4"
Welling School,E01001673,"4"
Welling School,E01001633,"4"
Welling School,E01001573,"4"
Welling School,E01000439,"4"
Welling School,E01000435,"4"
Welling School,E01000417,"4"
Welling School,E01000405,"4"
Welling School,E01000394,"4"
Welling School,E01000375,"4"
Welling School,E01000358,"4"
Welling School,E01000335,"4"
Welling School,E01000328,"4"
Welling School,E01024162,"3"
Welling School,E01001706,"3"
Welling School,E01001695,"3"
Welling School,E01001690,"3"
Welling School,E01001672,"3"
Welling School,E01001650,"3"
Welling School,E01001631,"3"
Welling School,E01001611,"3"
Welling School,E01001588,"3"
Welling School,E01001577,"3"
Welling School,E01001575,"3"
Welling School,E01000466,"3"
Welling School,E01000434,"3"
Welling School,E01000422,"3"
Welling School,E01000413,"3"
